City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
279,mar del plata,-38.0023,-57.5575,283.76,74,100,12.07,AR,1692474284
280,lisala,2.15,21.5167,295.66,92,61,0.55,CD,1692474284
281,sant julia de loria,42.4625,1.4825,296.67,79,24,2.35,AD,1692474284
282,tofol,5.3248,163.0078,301.58,75,41,3.79,FM,1692474284
283,macapa,0.0389,-51.0664,306.14,58,40,7.2,BR,1692474285
284,aqadyr,48.2553,72.8483,294.54,35,0,1.57,KZ,1692474285
285,xo'jaobod,40.666,72.5682,295.58,22,0,2.84,UZ,1692474285
286,dudinka,69.4058,86.1778,289.05,85,99,3.75,RU,1692474285
287,phan rang-thap cham,11.5667,108.9833,298.3,90,100,2.38,VN,1692474285
288,iskateley,67.6803,53.1512,279.76,86,89,6.63,RU,1692474286
289,dubrovnik,42.6481,18.0922,301.95,36,0,9.77,HR,1692474109
290,lensk,60.7253,114.9278,287.89,99,100,1.11,RU,1692474286
291,al bardiyah,31.7561,25.0865,299.17,80,0,4.64,LY,1692474286
292,pasir mas,6.0493,102.1399,299.09,94,96,1.22,MY,1692474286
293,murghob,38.1702,73.9667,287.37,43,43,1.45,TJ,1692474287
294,amarante do maranhao,-5.5667,-46.7422,308.18,25,88,2.24,BR,1692474287
295,oliver,49.1831,-119.5524,296.95,25,15,3.6,CA,1692474287
296,yilan,24.757,121.753,300.07,93,92,1.33,TW,1692474118
297,port elizabeth,-33.918,25.5701,289.31,82,0,3.6,ZA,1692474287
298,tamarin,-20.3256,57.3706,294.0,79,1,2.3,MU,1692474287
299,rio preto da eva,-2.6994,-59.6997,308.93,32,100,1.03,BR,1692474287
300,nabire,-3.3667,135.4833,296.62,96,100,1.9,ID,1692474287
301,midsayap,7.1167,124.5,296.25,94,100,0.63,PH,1692474287
302,necochea,-38.5473,-58.7368,281.5,72,100,15.14,AR,1692474288
303,bwizibwera,-0.5917,30.6286,294.54,57,78,0.9,UG,1692474288
304,khorixas,-20.3667,14.9667,292.06,18,5,2.49,NA,1692474288
305,na wa,17.4897,104.1006,298.95,89,100,1.88,TH,1692474288
306,barcelos,41.5388,-8.6151,296.4,95,97,1.69,PT,1692474166
307,tralee,52.2704,-9.7026,287.79,92,76,3.27,IE,1692474288
308,kapa'a,22.0752,-159.319,301.33,79,75,7.2,US,1692474288
309,jutai,-5.1833,-68.9,304.23,61,92,1.75,BR,1692474288
310,yaren,-0.5472,166.916,301.15,76,100,2.7,NR,1692474289
311,fada,9.5667,8.3,293.95,92,91,1.14,NG,1692474289
312,codrington,-38.2667,141.9667,284.62,85,100,3.29,AU,1692474289
313,anadyr,64.75,177.4833,279.43,80,0,5.81,RU,1692474289
314,san fernando de apure,7.8878,-67.4724,303.85,71,99,1.27,VE,1692474289
315,fortuna,40.5982,-124.1573,291.29,82,20,5.66,US,1692474085
316,bhinmal,25.0,72.25,302.13,66,88,6.71,IN,1692474289
317,brandon,27.9378,-82.2859,308.85,65,0,2.24,US,1692474070
318,vorkuta,67.5,64.0,278.57,84,54,1.76,RU,1692474290
319,aykhal,66.0,111.5,279.23,73,53,4.1,RU,1692474290
320,impfondo,1.6381,18.0667,296.21,85,58,0.89,CG,1692474290
321,elkins,38.9259,-79.8467,299.22,52,0,2.06,US,1692474290
322,revelstoke,50.9832,-118.2023,293.16,40,0,0.0,CA,1692474290
323,saldanha,-33.0117,17.9442,285.18,90,0,2.33,ZA,1692474129
324,bubaque,11.2833,-15.8333,300.17,82,100,4.82,GW,1692474290
325,vanino,49.0869,140.2543,292.34,79,1,3.64,RU,1692474152
326,kingston,17.997,-76.7936,307.68,66,40,10.29,JM,1692474203
327,gornyak,50.9942,81.4661,289.5,59,28,3.48,RU,1692474291
328,marsh harbour,26.5412,-77.0636,303.0,73,32,7.37,BS,1692474291
329,ulsteinvik,62.3432,5.8487,295.36,81,100,4.24,NO,1692474291
330,lemvig,56.5486,8.3102,293.26,95,100,6.58,DK,1692474291
331,bafq,31.6128,55.4107,301.93,12,0,1.14,IR,1692474292
332,mutare,-18.9707,32.6709,289.03,58,0,2.06,ZW,1692474059
333,bezenchuk,52.982,49.4333,293.88,58,18,3.15,RU,1692474292
334,kingscliff,-28.2667,153.5667,282.46,87,0,1.03,AU,1692474292
335,ancud,-41.8697,-73.8203,281.03,98,100,3.01,CL,1692474292
336,klyuchi,52.2667,79.1667,291.97,53,4,4.39,RU,1692474292
337,carnarvon,-24.8667,113.6333,291.05,49,0,5.13,AU,1692474292
338,sinazongwe,-17.2614,27.4618,295.16,45,3,1.23,ZM,1692474293
339,okondja,-0.6549,13.6753,297.18,80,100,1.14,GA,1692474293
340,papao,-17.75,-149.55,299.97,70,5,6.59,PF,1692474294
341,laojunmiao,39.8333,97.7333,290.24,27,0,0.62,CN,1692474294
342,zaysan,47.4667,84.8667,289.77,50,0,3.14,KZ,1692474294
343,ketchikan,55.3422,-131.6461,290.41,72,20,5.14,US,1692474295
344,izazi,-7.2,35.7333,296.09,43,51,2.41,TZ,1692474295
345,kimbe,-5.5502,150.1429,296.98,85,99,3.49,PG,1692474295
346,kwang binh,17.4833,106.6,301.09,79,100,1.25,VN,1692474296
347,pandan,14.0453,124.1694,299.26,84,33,1.9,PH,1692474296
348,taulaga,-11.0553,-171.0883,301.2,78,30,9.08,AS,1692474297
349,berbesti,44.9833,23.8833,296.0,48,95,2.57,RO,1692474297
350,bismarck,46.8083,-100.7837,298.06,44,0,8.75,US,1692474123
351,machico,32.7,-16.7667,298.5,78,20,7.2,PT,1692474297
352,uturoa,-16.7333,-151.4333,298.52,74,10,5.7,PF,1692474298
353,fale old settlement,-9.3852,-171.2468,301.69,73,38,8.29,TK,1692474298
354,kupang,-10.1667,123.5833,296.38,76,44,4.99,ID,1692474298
355,mount gambier,-37.8333,140.7667,284.31,93,100,2.04,AU,1692474298
356,pesca,5.55,-73.05,289.68,79,99,2.33,CO,1692474299
357,geraldton,-28.7667,114.6,278.38,93,3,2.06,AU,1692474299
358,salinopolis,-0.6136,-47.3561,301.37,73,100,6.41,BR,1692474299
359,luanda,-8.8368,13.2343,294.15,88,20,4.12,AO,1692474145
360,siwa oasis,29.2041,25.5195,306.24,25,32,2.8,EG,1692474300
361,clarion,41.2148,-79.3853,297.52,57,0,3.37,US,1692474300
362,mbaiki,3.8678,17.9892,295.17,95,100,0.37,CF,1692474301
363,smithers,54.7804,-127.1743,290.33,51,40,1.54,CA,1692474269
364,saint-francois,46.4154,3.9054,299.84,65,0,1.03,FR,1692474302
365,kendari,-3.945,122.4989,295.09,87,14,0.36,ID,1692474303
366,karratha,-20.7377,116.8463,294.88,38,0,4.32,AU,1692474304
367,san jose del guaviare,2.5729,-72.6459,304.96,58,83,0.75,CO,1692474305
368,along,28.1667,94.7667,297.35,99,100,0.16,IN,1692474305
369,tommot,58.9564,126.2925,283.49,91,93,1.56,RU,1692474306
370,al qadarif,14.0349,35.3834,301.14,69,100,3.63,SD,1692474306
371,la ronge,55.1001,-105.2842,289.27,59,75,6.69,CA,1692474307
372,san patricio,28.017,-97.5169,311.55,39,3,6.12,US,1692474308
373,vila franca do campo,37.7167,-25.4333,297.38,70,56,1.07,PT,1692474308
374,minab,27.1467,57.0801,305.46,62,45,1.15,IR,1692474309
375,zakamensk,50.3741,103.2863,280.72,92,84,0.42,RU,1692474309
376,sihanoukville,10.6093,103.5296,297.12,100,75,2.06,KH,1692474310
377,xuchang,34.0167,113.8167,297.55,84,100,2.29,CN,1692474310
378,dunedin,-45.8742,170.5036,282.27,71,1,4.02,NZ,1692474311
379,dongola,19.1667,30.4833,311.58,14,8,6.81,SD,1692474311
380,bryne,58.7354,5.6477,293.96,86,75,6.17,NO,1692474312
381,khandud,36.9513,72.318,290.55,31,42,2.12,AF,1692474312
382,shihezi,44.3,86.0333,296.99,28,0,0.23,CN,1692474313
383,aberystwyth,52.4155,-4.0829,290.31,91,100,5.96,GB,1692474313
384,mil'kovo,55.6078,37.7956,295.42,72,87,1.4,RU,1692474314
385,waingapu,-9.6567,120.2641,297.17,83,100,7.58,ID,1692474314
386,kindu,-2.95,25.95,296.03,88,100,1.69,CD,1692474314
387,le port,-20.9373,55.2919,294.15,95,9,0.65,RE,1692474314
388,pionerskiy,54.9508,20.2275,295.06,85,8,3.46,RU,1692474314
389,lijiang,26.8688,100.2207,288.78,96,100,0.86,CN,1692474315
390,shakiso,5.75,38.9167,291.44,59,100,0.33,ET,1692474315
391,khandyga,62.6667,135.6,287.92,97,100,2.67,RU,1692474316
392,selkirk,50.1436,-96.8845,300.46,26,2,8.12,CA,1692474316
393,remire-montjoly,4.9167,-52.2667,304.17,70,0,6.17,GF,1692474316
394,as sulaymaniyah,35.5611,45.4375,297.39,31,0,1.03,IQ,1692474317
395,laminusa,5.5549,120.9136,301.22,77,99,4.71,PH,1692474317
396,wabag,-5.4781,143.7021,285.2,98,100,0.47,PG,1692474318
397,vershino-darasunskiy,52.35,115.5167,281.25,78,42,4.27,RU,1692474318
398,grande prairie,55.1667,-118.8027,290.25,45,20,1.54,CA,1692474094
399,mogok,22.9167,96.5,292.15,93,100,0.81,MM,1692474318
400,coruripe,-10.1256,-36.1756,297.34,86,16,3.38,BR,1692474319
401,el fasher,13.6279,25.3494,306.32,34,64,4.9,SD,1692474319
402,hammerfest,70.6634,23.6821,281.4,93,75,2.06,NO,1692474319
403,isangel,-19.55,169.2667,295.53,82,74,3.28,VU,1692474319
404,marka,1.7159,44.7717,298.02,86,55,8.63,SO,1692474320
405,pargas,60.3067,22.301,289.28,88,96,2.81,FI,1692474320
406,arno,60.1167,18.6333,289.7,87,100,2.62,SE,1692474321
407,salinas,36.6777,-121.6555,298.6,75,0,5.14,US,1692474246
408,kavaratti,10.5669,72.642,301.51,72,100,6.79,IN,1692474321
409,hafar al-batin,28.4328,45.9708,311.47,22,20,5.14,SA,1692474322
410,colchani,-20.3,-66.9333,284.32,16,0,6.97,BO,1692474322
411,sarkhej,22.9833,72.5,301.22,74,75,4.12,IN,1692474323
412,ridgecrest,35.6225,-117.6709,305.07,33,40,6.69,US,1692474323
413,abadeh,31.1608,52.6506,294.83,17,3,1.39,IR,1692474323
414,tamiahua,21.2667,-97.45,304.37,63,100,4.75,MX,1692474324
415,sogndal,61.2283,7.1003,289.36,88,100,3.09,NO,1692474325
416,akjoujt,19.6969,-14.4164,310.61,29,91,7.26,MR,1692474325
417,capao da canoa,-29.7456,-50.0097,290.93,51,0,3.01,BR,1692474321
418,nyurba,63.2842,118.3319,286.46,80,35,3.83,RU,1692474326
419,luderitz,-26.6481,15.1594,286.42,77,9,5.07,NA,1692474326
420,yanykurgan,43.915,67.2481,299.67,21,1,3.7,KZ,1692474327
421,hermannsburg,52.8325,10.0896,298.63,83,100,0.51,DE,1692474327
422,greenland,43.0362,-70.8328,294.74,74,75,4.12,US,1692474328
423,almeirim,-1.5233,-52.5817,309.13,31,39,2.17,BR,1692474328
424,rubiataba,-15.1644,-49.8033,303.88,25,56,1.62,BR,1692474047
425,chibougamau,49.9168,-74.3659,289.94,100,100,3.6,CA,1692474104
426,waiuku,-37.25,174.75,285.55,95,100,1.3,NZ,1692474328
427,benguela,-12.5763,13.4055,294.22,87,100,1.77,AO,1692474328
428,valle de la pascua,9.2155,-66.0073,302.79,77,100,1.9,VE,1692474329
429,achacachi,-16.05,-68.6833,284.07,16,40,2.19,BO,1692474329
430,massawa,15.6097,39.45,307.49,60,100,1.16,ER,1692474329
431,port alfred,-33.5906,26.891,287.14,89,33,0.45,ZA,1692474330
432,atamyrat,37.8357,65.2106,301.01,17,0,4.64,TM,1692474330
433,nouadhibou,20.931,-17.0347,300.14,74,4,8.23,MR,1692474330
434,kapuskasing,49.4169,-82.4331,297.2,56,75,5.14,CA,1692474124
435,klaksvik,62.2266,-6.589,289.66,98,100,14.76,FO,1692474331
436,lycksele,64.5954,18.6735,286.08,88,8,1.03,SE,1692474331
437,palikir - national government center,6.9248,158.1611,301.41,73,75,4.79,FM,1692474174
438,amos,48.5669,-78.1162,296.92,28,0,3.66,CA,1692474331
439,saint-raphael,19.4333,-72.2,302.8,68,100,3.89,HT,1692474332
440,nishinoomote,30.7333,131.0,300.16,85,99,2.38,JP,1692474332
441,pindushi,62.9152,34.58,283.52,82,8,1.28,RU,1692474332
442,inhambane,-23.865,35.3833,295.14,94,20,4.12,MZ,1692474332
443,sarangani,5.4033,125.4636,300.49,78,100,3.44,PH,1692474333
444,maturin,9.75,-63.1767,302.06,100,100,3.6,VE,1692474333
445,bastogne,50.0035,5.7184,293.26,81,21,2.29,BE,1692474334
446,chitipa,-9.7024,33.2697,289.97,61,2,2.64,MW,1692474334
447,valparaiso,-33.0393,-71.6273,289.95,92,100,1.54,CL,1692474052
448,bitterfeld-wolfen,51.6167,12.3167,300.53,86,86,2.71,DE,1692474335
449,bardai,11.65,7.2333,296.31,87,90,3.86,NG,1692474335
450,kurchatov,51.6601,35.6521,298.94,54,34,2.44,RU,1692474335
451,kinmparana,12.8402,-4.9199,301.46,64,15,3.32,ML,1692474335
452,leava,-14.3,-178.1667,300.53,76,20,7.53,WF,1692474336
453,male,4.1748,73.5089,302.12,84,75,4.63,MV,1692474336
454,sisimiut,66.9395,-53.6735,285.4,69,100,8.25,GL,1692474336
455,yeed,4.55,43.0333,302.2,36,58,5.87,SO,1692474337
456,fitzgerald,31.7149,-83.2526,307.14,43,40,2.06,US,1692474337
457,princeville,45.7668,-61.2985,299.56,75,0,4.63,CA,1692474337
458,ponce,18.073,-66.6185,305.1,73,59,6.85,PR,1692474338
459,cobija,-11.0267,-68.7692,311.87,21,42,1.82,BO,1692474338
460,loiza,18.4313,-65.8802,305.85,73,40,9.26,PR,1692474339
461,ain sefra,32.75,-0.5833,303.96,22,91,4.3,DZ,1692474339
462,yurty,56.0498,97.6348,281.92,95,100,2.65,RU,1692474340
463,soio,-6.1349,12.3689,294.92,86,100,3.9,AO,1692474340
464,chokwe,-24.5333,32.9833,291.59,88,67,2.27,MZ,1692474340
465,buala,-8.145,159.5921,299.0,85,51,1.67,SB,1692474341
466,upper sandusky,40.8273,-83.2813,298.42,53,44,2.47,US,1692474341
467,mammoth lakes,37.6485,-118.9721,292.78,35,75,7.2,US,1692474138
468,isla mujeres,21.2311,-86.731,306.18,70,14,4.51,MX,1692474269
469,saint-paul,-21.0096,55.2707,294.21,95,5,0.4,RE,1692474341
470,bangolo,7.0069,-7.475,295.39,98,23,0.93,CI,1692474342
471,ji'an,27.1172,114.9793,299.41,80,24,0.39,CN,1692474342
472,arteche,12.2645,125.4048,297.97,90,98,1.78,PH,1692474343
473,garissa,-0.4536,39.6401,298.03,66,49,9.02,KE,1692474343
474,veraval,20.9,70.3667,299.16,85,100,6.95,IN,1692474344
475,tazacorte,28.629,-17.9293,297.69,83,20,5.66,ES,1692474344
476,itoman,26.1247,127.6694,301.36,89,97,2.57,JP,1692474345
477,portland,45.5234,-122.6762,303.14,40,0,0.89,US,1692474305
478,emirdag,39.0197,31.15,299.42,24,2,1.84,TR,1692474345
479,napanee,44.2501,-76.9494,299.23,30,11,5.82,CA,1692474258
480,rockport,28.0206,-97.0544,308.76,69,0,5.66,US,1692474267
481,vilyuysk,63.7553,121.6247,286.27,75,53,3.23,RU,1692474346
482,belyy yar,53.6039,91.3903,287.09,82,40,0.0,RU,1692474346
483,sidi ifni,29.3797,-10.173,298.63,62,42,3.2,MA,1692474117
484,shahriar,35.6596,51.0593,305.31,28,90,3.8,IR,1692474347
485,st. john's,47.5649,-52.7093,291.92,89,100,8.75,CA,1692474322
486,sikonge,-5.6333,32.7667,299.37,30,100,2.77,TZ,1692474348
487,bac lieu,9.285,105.7244,299.85,83,100,4.65,VN,1692474348
488,weno,7.4515,151.8468,301.12,83,40,2.57,FM,1692474348
489,polyarnyy,69.1989,33.4478,281.63,79,100,7.54,RU,1692474349
490,santa elena de uairen,4.6167,-61.1333,298.43,71,65,3.56,VE,1692474350
491,porto novo,6.4965,2.6036,298.05,92,100,1.96,BJ,1692474092
492,grootfontein,-19.5667,18.1167,290.91,24,24,1.54,NA,1692474350
493,tibagi,-24.5094,-50.4136,292.33,68,70,1.22,BR,1692474350
494,ha'il,27.5219,41.6907,308.16,15,20,2.06,SA,1692474350
495,northam,51.0333,-4.2167,292.76,89,95,4.76,GB,1692474350
496,zouerate,22.7187,-12.4521,308.12,30,9,5.38,MR,1692474351
497,bahia blanca,-38.7196,-62.2724,283.61,52,75,11.83,AR,1692474141
498,aanekoski,62.6946,25.818,284.08,6,1,0.6,FI,1692474351
499,sawai madhopur,25.9833,76.3667,301.9,70,97,1.71,IN,1692474351
500,alamos,27.0167,-108.9333,305.26,47,99,3.46,MX,1692474351
501,dakhla,23.6848,-15.958,301.16,51,0,10.29,EH,1692474097
502,yashkul',46.1711,45.3435,302.59,22,2,3.04,RU,1692474352
503,zhangye,38.9342,100.4517,296.09,29,93,2.58,CN,1692474352
504,eyl,7.9803,49.8164,298.8,77,100,9.26,SO,1692474352
505,mazagao,-0.115,-51.2894,306.18,46,10,3.18,BR,1692474352
506,mgandu,-5.95,34.1333,292.76,44,81,2.62,TZ,1692474352
507,longquan,24.6719,102.1613,292.26,93,100,0.83,CN,1692474342
508,griffin,33.2468,-84.2641,305.36,47,40,1.54,US,1692474353
509,athni,16.7333,75.0667,295.56,84,100,5.31,IN,1692474353
510,el calafate,-50.3408,-72.2768,272.59,86,94,0.65,AR,1692474354
511,banfora,10.6333,-4.7667,298.63,78,99,0.58,BF,1692474354
512,cochin,9.9399,76.2602,299.14,86,99,2.6,IN,1692474354
513,qianzhou,28.3167,109.7167,299.18,89,100,0.94,CN,1692474354
514,baiquan,47.5833,126.0833,288.45,88,15,3.3,CN,1692474355
515,dhoro naro,25.5,69.5667,300.97,67,8,7.9,PK,1692474355
516,bethanie,-26.4833,17.15,283.92,32,20,2.64,NA,1692474355
517,watertown,42.3709,-71.1828,295.53,66,100,6.17,US,1692474355
518,gotsucho,35.0,132.2167,298.82,87,56,1.61,JP,1692474356
519,cooper's town,26.8667,-77.5167,302.61,74,51,7.57,BS,1692474356
520,tucuma,-0.1833,-50.05,303.41,64,12,4.83,BR,1692474356
521,pontes e lacerda,-15.2261,-59.3353,309.53,22,63,1.55,BR,1692474356
522,san juan nepomuceno,9.9516,-75.082,305.72,57,100,1.59,CO,1692474356
523,sao felix do xingu,-6.6447,-51.995,311.36,19,7,0.72,BR,1692474339
524,tukrah,32.5341,20.5791,299.5,81,0,3.7,LY,1692474356
525,akureyri,65.6835,-18.0878,292.11,52,20,4.12,IS,1692474355
526,novodvinsk,64.4165,40.8122,283.6,92,100,2.11,RU,1692474357
527,yelovo,57.0538,54.9207,282.74,72,76,2.54,RU,1692474357
528,baiti,13.745,-14.7482,299.72,87,34,3.59,SN,1692474357
529,san felipe,10.3399,-68.7425,305.07,50,100,4.38,VE,1692474357
530,talcahuano,-36.7167,-73.1167,286.97,100,100,4.63,CL,1692474357
531,fauske,67.2588,15.3918,288.17,63,22,1.51,NO,1692474357
532,fredericksburg,38.3032,-77.4605,303.77,37,0,3.6,US,1692474330
533,colonia,50.9333,6.95,297.57,79,0,2.06,DE,1692474130
534,harper,4.375,-7.7169,298.21,90,40,3.13,LR,1692474358
535,grand falls-windsor,48.9332,-55.6649,291.76,90,100,2.24,CA,1692474358
536,tekeli,44.83,78.8239,289.91,31,0,3.47,KZ,1692474358
537,chuka,-0.3332,37.6459,290.27,52,7,1.72,KE,1692474358
538,bamboo flat,11.7,92.7167,300.2,89,40,0.0,IN,1692474358
539,taroudant,30.4703,-8.877,309.84,19,73,5.09,MA,1692474359
540,volchikha,52.0333,80.3833,289.43,69,51,3.66,RU,1692474359
541,zhijiang,30.4214,111.7533,298.49,86,100,2.34,CN,1692474359
542,ponta delgada,37.7333,-25.6667,297.55,69,20,2.06,PT,1692474359
543,alice springs,-23.7,133.8833,277.9,75,0,2.57,AU,1692474360
544,tete,-16.1564,33.5867,301.2,28,0,2.68,MZ,1692474360
545,kalmunai,7.4167,81.8167,299.9,78,3,1.21,LK,1692474360
546,kabalo,-6.05,26.9167,304.08,25,100,1.43,CD,1692474361
547,san mateo ixtatan,15.8319,-91.4781,291.48,39,37,3.67,GT,1692474361
548,horta,38.5333,-28.6333,297.05,75,20,3.6,PT,1692474362
549,caririacu,-7.0422,-39.2836,304.2,35,40,0.0,BR,1692474363
550,queenstown,-31.8976,26.8753,283.06,35,0,1.54,ZA,1692474363
551,cururupu,-1.8283,-44.8683,301.82,69,76,2.66,BR,1692474364
552,hukumati azrah,34.1736,69.6457,292.48,64,0,1.24,AF,1692474364
553,altay,47.8667,88.1167,286.98,53,45,1.36,CN,1692474364
554,oujda-angad,34.6805,-1.9076,302.5,19,0,1.54,MA,1692474365
555,lampazos de naranjo,27.0167,-100.5167,312.4,22,5,7.65,MX,1692474365
556,jebrail,39.3992,47.0283,296.09,50,43,2.3,AZ,1692474365
557,afif,23.9065,42.9172,304.64,25,2,3.36,SA,1692474365
558,newman,37.3138,-121.0208,306.51,21,2,1.75,US,1692474365
559,markovo,57.3206,107.0881,284.24,98,100,3.05,RU,1692474366
560,saint-philippe,-21.3585,55.7679,293.92,80,40,1.37,RE,1692474366
